Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0  11
4     0   0   0   0   0   0   0   0  21
5     0   0   0   0   0   0   0   0  21
6     0   0   0   0  29   0   0   0  29
7     0   0   0   0  24   0   0   0  32
8     0   0   0   0  35   0   0   0  15
9     0   0   0   0  51   0   0   0  16
10    0   0   0   0 107   0   0   0  19
11    0   0   0   0  30   0   0   0  30
12    0   0   0  39  39   0   0   0  49
13    0   0   0  43  52   0   0   0  59
14    0   0   0  75  91   0   0   0  71
15    0   0   0 108  57   0   0   0  47
16    0   0   0 159  37   0   0   0  37
17    0   0   0  45  45   0   0   0   0
18   34   0   0  34  34   0   0   0   0
19   34   0   0  73  50   0   0   0   0
20   34   0   0  75  60   0   0   0   0
21   34   0   0  72 100   0   0   0   0
22   34   0   0 149   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0   0   0   0   0   0   0
26  180   0   0   0   0   0   0   0   0
27  180   0   0   0   0   0   0   0   0
28  180   0   0   0   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
