Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   3
3     0   0   0   0   0   0   0   0   6
4     0   0   0   0   0   0   0   0  12
5     0   0   0   0   0   0   0   0  19
6     0   0   0   0   6   0   0   0   6
7     0   0   0   0  12   0   0   0  10
8     0   0   0   0   7   0   0   0  16
9     0   0   0   0  13   0   0   0  29
10    0   0   0   0  14   0   0   0  63
11    0   0   0   0  85   0   0   0  85
12    0   0   0  96  96   0   0   0 166
13    0   0   0 167  84   0   0   0  31
14    0   0   0 180  89   0   0   0  16
15    0   0   0 180 108   0   0   0   0
16    0   0   0  44  74   0   0   0   0
17    0   0   0 106 106   0   0   0   0
18  156   0   0 156   0   0   0   0   0
19  156   0   0 180   0   0   0   0   0
20  156   0   0 180   0   0   0   0   0
21  156   0   0 180   0   0   0   0   0
22  156   0   0   0   0   0   0   0   0
23  156   0   0   0   0   0   0   0   0
24  156   0   0   0   0   0   0   0   0
25  156   0   0   0   0   0   0   0   0
26  156   0   0   0   0   0   0   0   0
27  156   0   0   0   0   0   0   0   0
28  156   0   0   0   0   0   0   0   0
29  156   0   0   0   0   0   0   0   0
