Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  31
3     0   0   0   0   0   0   0   0  77
4     0   0   0   0   0   0   0   0  81
5     0   0   0   0   0   0   0   0 100
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0 119   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0 180   0 180 180   0   0 180
13    0   0 180   0 180 177   0   0 180
14    0   0 164   0 180 180   0   0 180
15    0   0 180   0 180 180   0   0 180
16    0   0 180   0 180 107   0   0 140
17    0   0 140   0 140 180 180 173 180
18  180   0 173   0 173 180 180 180   0
19  180   0 180   0 180 180 180 180   0
20  180   0 180   0 180 180 180 180   0
21  180   0 175   0 180   0 180 180   0
22  180   0 107   0  98   0 180 180   0
23   98 180  98   0 180   0 180 180   0
24   98  81 152   0   0   0 180 180   0
25   98 124 180   0   0   0  89 180   0
26   98  95 180   0   0   0 102 180   0
27   98 180   0   0   0   0 134 180   0
28   98 180   0   0   0   0 180 180   0
29  180 180   0   0   0   0 180 180   0
