Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0   8
3     0   0   0   0   0   0   0   0  11
4     0   0   0   0   0   0   0   0   5
5     0   0   0   0   0   0   0   0   5
6     0   0   0   0   5   0   0   0   5
7     0   0   0   0   9   0   0   0   7
8     0   0   0   0  13   0   0   0  13
9     0   0   0   0  22   0   0   0  22
10    0   0   0   0  23   0   0   0  39
11    0   0   0   0  85   0   0   0  85
12    0   0   0  98  98   0   0   0 128
13    0   0   0 180  67   0   0   0 105
14    0   0   0 180 123   0   0   0 180
15    0   0   0 180 180   0   0   0   0
16    0   0   0 180 150   0   0   0   0
17    0   0   0 180  87   0   0   0  90
18   90   0   0  90  74   0   0   0  80
19   90   0   0 180  36   0   0   0 151
20   90   0   0 180  19   0   0   0 180
21   90   0   0 180   0   0   0   0 180
22   90   0   0 146   0   0   0   0 127
23  180   0   0 180 163   0   0   0 163
24  180   0   0 180 180   0   0   0 158
25  180   0   0 180 180   0   0   0 180
26  180   0   0 180 119   0   0   0 180
27  180   0   0 180  56   0   0   0 180
28  180   0   0   0  38   0   0   0   0
29  180   0   0  47  47   0   0   0   0
