Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  19
3     0   0   0   0   0   0   0   0  38
4     0   0   0   0   0   0   0   0 109
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 175   0   0  97
9     0   0   0   0   0 148   0   0 180
10    0   0   0   0   0 120   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0 180   0 180   0   0 180
13    0   0   0 180   0 180   0   0 180
14    0   0   0 142   0 180   0   0 164
15    0   0   0 180   0 180   0   0 180
16    0   0   0 180   0  56   0   0  56
17    0   0  81  81   0  81   0   0  30
18  170   0  49 170   0  78   0   0  76
19  170   0  83 116   0  67   0   0  78
20  170   0  99  98   0  23   0   0   0
21  170   0 101 180   0   0   0   0   0
22  170   0 157 180  49   0   0   0   0
23  116   0  49 116  63   0   0   0   0
24  116   0  50 180  94   0   0   0   0
25  116   0  74  82 127   0   0   0   0
26  116   0 119  33 180   0   0   0   0
27  116   0 180  28 180   0   0   0   0
28   58   0  40  58  40   0   0   0   0
29   58   0  78 134  48   0   0   0   0
