Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   2
3     0   0   0   0   0   0   0   0   2
4     0   0   0   0   0   0   0   0   3
5     0   0   0   0   0   0   0   0   5
6     0   0   0   0   5   0   0   0   5
7     0   0   0   0   3   0   0   0   6
8     0   0   0   0   3   0   0   0   7
9     0   0   0   0   5   0   0   0  10
10    0   0   0   0   7   0   0   0   6
11    0   0   0   0  12   0   0   0  14
12    0   0   0   0  22   0   0   0  25
13    0   0   0   0  21   0   0   0  27
14    0   0   0   0  35   0   0   0  23
15    0   0   0   0  30   0   0   0   0
16    0   0   0   0  17   0   0   0   0
17    0   0   0  26  26   0   0   0   0
18    0   0   0  37  53   0   0   0   0
19    0   0   0  62   0   0   0   0   0
20    0   0   0  81   0   0   0   0   0
21    0   0   0  16   0   0   0   0   0
22    0   0   0  30   0   0   0   0   0
23   24   0   0  24   0   0   0   0   0
24   24   0   0  16   0   0   0   0   0
25   24   0   0  12   0   0   0   0   0
26   24   0   0   8   0   0   0   0   0
27   24   0   0   3   0   0   0   0   0
28   24   0   0   0   0   0   0   0   0
29   24   0   0   0   0   0   0   0   0
