Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0   5
4     0   0   0   0   0   0   0   0   7
5     0   0   0   0   0   0   0   0  10
6     0   0   0   0  12   0   0   0  12
7     0   0   0   0   6   0   0   0  13
8     0   0   0   0  11   0   0   0  11
9     0   0   0   0  15   0   0   0   8
10    0   0   0   0   7   0   0   0   9
11    0   0   0   0  15   0   0   0  15
12    0   0   0  27  27   0   0   0  23
13    0   0   0  17  35   0   0   0  39
14    0   0   0  28  47   0   0   0  33
15    0   0   0  25  50   0   0   0   4
16    0   0   0  48  56   0   0   0   0
17    0   0   0  15  15   0   0   0   0
18    2   0   0   2   0   0   0   0   0
19    2   0   0   4   0   0   0   0   0
20    2   0   0   7   0   0   0   0   0
21    2   0   0  11   0   0   0   0   0
22    2   0   0  19   0   0   0   0   0
23   14   0   0  14   0   0   0   0   0
24   14   0   0  17   0   0   0   0   0
25   14   0   0  20   0   0   0   0   0
26   14   0   0  33   0   0   0   0   0
27   14   0   0   0   0   0   0   0   0
28   14   0   0   0   0   0   0   0   0
29   14   0   0   0   0   0   0   0   0
