Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0   3
4     0   0   0   0   0   0   0   0   5
5     0   0   0   0   0   0   0   0   9
6     0   0   0   0  11   0   0   0  11
7     0   0   0   0  10   0   0   0  21
8     0   0   0   0   6   0   0   0  30
9     0   0   0   0   4   0   0   0  55
10    0   0   0   0   6   0   0   0  89
11    0   0   0   0   5   0   0   0 150
12    0   0   0   5   5   0   0   0 180
13    0   0   0   2   4   0   0   0   0
14    0   0   0   3   9   0   0   0   0
15    0   0   0   5   8   0   0   0   0
16    0   0   0   7  14   0   0   0   0
17    0   0   0  31  31   0   0   0   0
18   36   0   0  36  58   0   0   0   0
19   36   0   0  12 124   0   0   0   0
20   36   0   0   9  78   0   0   0   0
21   36   0   0  15   0   0   0   0   0
22   36   0   0  29   0   0   0   0   0
23   44   0   0  44   0   0   0   0   0
24   44   0   0  57   0   0   0   0   0
25   44   0   0   0   0   0   0   0   0
26   44   0   0   0   0   0   0   0   0
27   44   0   0   0   0   0   0   0   0
28   44   0   0   0   0   0   0   0   0
29   44   0   0   0   0   0   0   0   0
