Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0   6
4     0   0   0   0   0   0   0   0   7
5     0   0   0   0   0   0   0   0  11
6     0   0   0   0   0   8   0   0   8
7     0   0   0   0   0  12   0   0   4
8     0   0   0   0   0  31   0   0   1
9     0   0   0   0   0  85   0   0   1
10    0   0   0   0   0 180   0   0   1
11    0   0   0   0   0   1   0   0   1
12    0   0   0   0   3   3   0   0   2
13    0   0   0   0   2   2   0   0   2
14    0   0   0   0   4   5   0   0   0
15    0   0   0   0   4   8   0   0   0
16    0   0   0   0   6  15   0   0   0
17    0   0  13   0  13  13   0   0   0
18    0   0  15  15  15  33   0   0   0
19    0   0  23  45  10  17   0   0   0
20    0   0  40  54  21  28   0   0   0
21    0   0  35 164   7  30   0   0   0
22    0   0  85 180  85  85   0   0   0
23  107   0 107 113 180 180   0   0   0
24  180   0  49 180 180   0   0   0   0
25  180   0  39 180 180   0   0   0   0
26  180   0  38 180 168   0   0   0   0
27  180   0  27 180  45   0   0   0   0
28   17   0  17 180 180   0   0   0   0
29  180   0  22 180   0   0   0   0   0
