Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  21
3     0   0   0   0   0   0   0   0  32
4     0   0   0   0   0   0   0   0  42
5     0   0   0   0   0   0   0   0  32
6     0   0   0   0   0  28   0   0  28
7     0   0   0   0   0  56   0   0  37
8     0   0   0   0   0  71   0   0  17
9     0   0   0   0   0 125   0   0  22
10    0   0   0   0   0 180   0   0  35
11    0   0   0   0   0  43   0   0   0
12    0   0  80   0  80  80   0   0   0
13    0   0 134   0  72 180   0   0   0
14    0   0 180   0 157 180   0   0   0
15    0   0  84   0 180 180   0   0   0
16    0   0 131   0 180 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180   0 180 110 110 180   0   0   0
19  180   0 180 175 180 180   0   0   0
20  180   0 180 107 180 180   0   0   0
21  180   0 180 180 180 180   0   0   0
22  180   0 180 117  16 180   0   0   0
23  180   0 180 180  19 180   0   0   0
24  157   0 180 157  35 180   0   0   0
25  157   0   0 180  32 180   0   0   0
26  157   0   0 180  40   0   0   0   0
27  157   0   0 180  57   0   0   0   0
28  157   0   0 180 180   0   0   0   0
29  180   0   0 180 180   0   0   0   0
