Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  13
2     0   0   0   0   0   0   0   0  39
3     0   0   0   0   0   0   0   0  73
4     0   0   0   0   0   0   0   0 146
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0  93   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0 180   0 180   0   0 180
13    0   0   0 180   0  88   0   0 180
14    0   0   0 180   0 136   0   0 180
15    0   0   0 180   0 180   0   0   0
16    0   0   0 124   0 180   0   0   0
17    0   0   0 180   0 180   0   0 180
18  180   0   0 180   0 148   0   0 180
19  180   0   0 180   0 180   0   0 180
20  180   0   0 180   0 122   0   0 180
21  180   0   0  37   0 180   0   0 180
22  180   0   0  24   0   0   0   0  53
23   53   0   0  53   0 124   0   0 124
24   53   0   0 140   0 180   0   0 180
25   53   0   0  81   0 180   0   0 180
26   53   0   0 180   0 180   0   0 180
27   53   0   0 180   0  25   0   0 180
28  180   0   0 180   0 153   0   0 153
29  180   0   0 180   0 180   0   0 169
