Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0  14
3     0   0   0   0   0   0   0   0  21
4     0   0   0   0   0   0   0   0  14
5     0   0   0   0   0   0   0   0  21
6     0   0   0   0   0  24   0   0  24
7     0   0   0   0   0  49   0   0  34
8     0   0   0   0   0 111   0   0  50
9     0   0   0   0   0 160   0   0  46
10    0   0   0   0   0 180   0   0  42
11    0   0   0   0   0  25   0   0  25
12    0   0  47   0  47  47   0   0   7
13    0   0 106   0  53 124   0   0  12
14    0   0 155   0 101 180   0   0  17
15    0   0 180   0 152 180   0   0  31
16    0   0 180   0 180 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180   0 180 180 180 180   0   0   0
19  180   0 179  42 180 180   0   0   0
20  180   0  94  45  90   0   0   0   0
21  180   0  78  75 103   0   0   0   0
22  180   0  54 146  57   0   0   0   0
23   67   0  67  30  70   0  70   0   0
24   70   0 107  70  45   0 108   0   0
25   70   0   0 102  60   0 180   0   0
26   70   0   0 180  78   0 180   0   0
27   70   0   0 180   0   0 180   0   0
28   70   0   0 180 180   0 180   0   0
29  180   0   0 180 142 161 161   0   0
