Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   7
3     0   0   0   0   0   0   0   0   7
4     0   0   0   0   0   0   0   0  13
5     0   0   0   0   0   0   0   0  20
6     0   0   0   0   0  22   0   0  22
7     0   0   0   0   0  34   0   0  42
8     0   0   0   0   0  96   0   0  26
9     0   0   0   0   0 180   0   0  51
10    0   0   0   0   0 180   0   0  94
11    0   0   0   0   0  39   0   0  39
12    0   0   0   0  46  46   0   0   0
13    0   0   0   0  38  73   0   0   0
14    0   0   0   0  45 134   0   0   0
15    0   0   0   0  77 180   0   0   0
16    0   0   0   0  40 180   0   0   0
17    0   0   0   0 180 180   0   0 164
18    0   0   0   0 164 180   0   0 180
19    0   0   0   0 180 180   0   0 180
20    0   0   0   0 180 180   0   0 139
21    0   0   0   0 180 180   0   0 180
22    0   0   0   0 180 180   0   0 180
23    0   0   0   0 180 180   0   0 180
24    0   0   0   0 180 180   0   0 180
25    0   0   0   0 155 180   0   0 180
26    0   0   0   0 180 180   0   0 180
27    0   0   0   0 180 180   0   0 105
28    0   0   0 105 105 180   0   0 180
29    0   0 180 180 180 180   0   0 180
