Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0  14
3     0   0   0   0   0   0   0   0  25
4     0   0   0   0   0   0   0   0  55
5     0   0   0   0   0   0   0   0  89
6     0   0   0   0 119   0   0   0 119
7     0   0   0   0 129   0   0   0 128
8     0   0   0   0 176   0   0   0  90
9     0   0   0   0 180   0   0   0 136
10    0   0   0   0  44   0   0   0  89
11    0   0   0   0  31   0   0   0   0
12    0   0   0  27  27   0   0   0   0
13    0   0   0  37  45   0   0   0   0
14    0   0   0  49  68   0   0   0   0
15    0   0   0  64  73   0   0   0   0
16    0   0   0 107  64   0   0   0   0
17    0   0   0  83  83   0   0   0   0
18   96  96   0  96  83   0   0   0   0
19   96 114   0 177 151   0   0   0   0
20   96 101   0 180 180   0   0   0   0
21   96 162   0 180 180   0   0   0   0
22   96  92   0 180 180   0   0   0   0
23  180 180   0 180   0   0   0   0   0
24  180 180   0   0   0   0   0   0   0
25  180 124   0   0   0   0   0   0   0
26  180 180   0   0   0   0   0   0   0
27  180 180   0   0   0   0   0   0   0
28  180 180   0   0   0   0   0   0   0
29  180 180   0   0   0   0   0   0   0
