Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  17
3     0   0   0   0   0   0   0   0  36
4     0   0   0   0   0   0   0   0  37
5     0   0   0   0   0   0   0   0  78
6     0   0   0   0   0 169   0   0 169
7     0   0   0   0   0 180   0   0  27
8     0   0   0   0   0 180   0   0  48
9     0   0   0   0   0 180   0   0 116
10    0   0   0   0   0 180   0   0 180
11    0   0   0   0   0 154   0   0 180
12    0   0 180   0 180 180   0   0 180
13    0   0 129   0 180  44   0   0 180
14    0   0 150   0 180  71   0   0 180
15    0   0 180   0 180  95   0   0 180
16    0   0 163   0  23 136   0   0 113
17    0   0 113   0  37  37   0   0 180
18   37   0  61   0  61  54   0   0 180
19   37   0  82   0  99 110   0   0 152
20   37   0  43   0 142 165   0   0   0
21   37   0  90   0  88   0   0   0   0
22   37   0 131   0 125 125   0   0   0
23  125   0 180   0 180  76   0   0   0
24  125   0 180   0 180 124   0   0   0
25  125   0 162   0 180 180   0   0   0
26  125   0   0   0  55  93   0   0   0
27  125   0   0   0   0 110   0   0 173
28  125   0 173   0   0 173   0   0 180
29  125   0 180   0   0 180   0   0 180
