Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  20
3     0   0   0   0   0   0   0   0  43
4     0   0   0   0   0   0   0   0  36
5     0   0   0   0   0   0   0   0  82
6     0   0   0   0   0 176   0   0 176
7     0   0   0   0   0 180   0   0  78
8     0   0   0   0   0 120   0   0 128
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0 180   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0  75   0  75   0   0 180
13    0   0   0 175   0  86   0   0 180
14    0   0   0 180   0 178   0   0 180
15    0   0   0 180   0 180   0   0 180
16    0   0   0 180   0 180   0   0 180
17    0   0   0 180   0 180   0   0 180
18  180   0   0 180   0 180   0   0 164
19  180   0   0 180   0 180   0   0 180
20  180   0   0 180   0 180   0   0   0
21  180   0   0 180   0 105   0   0   0
22  180   0   0 149   0 149   0   0   0
23  180   0   0 180   0 180   0   0   0
24  180   0   0 180   0 119   0   0   0
25  180   0   0 180   0  74   0   0   0
26  180   0   0 180   0 101   0   0   0
27  180   0   0 180   0 135   0   0   0
28  180   0   0 180   0 122   0   0   0
29  180   0   0 180   0 180   0   0   0
