Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  12
3     0   0   0   0   0   0   0   0  14
4     0   0   0   0   0   0   0   0  20
5     0   0   0   0   0   0   0   0  23
6     0   0   0   0   0  24   0   0  24
7     0   0   0   0   0   9   0   0  36
8     0   0   0   0   0  25   0   0  53
9     0   0   0   0   0  58   0   0  98
10    0   0   0   0   0  69   0   0   0
11    0   0   0   0   0 124   0   0   0
12    0   0  18   0   0  18   0   0   0
13    0   0  27   0   0  29   0   0   0
14    0   0  20   0   0  60   0   0   0
15    0   0  31   0   0 108   0   0   0
16    0   0  49   0   0 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180   0 180   0 180 180   0   0   0
19  180   0 180   0 109 180   0   0   0
20  180   0 180   0 163  68   0   0   0
21  180   0 167   0 180 113   0   0   0
22  180   0 180   0 180 180   0   0   0
23   52   0  52   0 180   0   0   0   0
24   52   0  39   0 180   0   0   0   0
25   52   0  60   0 180   0   0   0   0
26   52   0   0   0 180   0   0   0   0
27   52   0   0   0 180   0   0   0   0
28   52   0   0   0  76   0   0   0   0
29   52   0   0   0   0   0   0   0   0
