Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0   7
3     0   0   0   0   0   0   0   0  21
4     0   0   0   0   0   0   0   0  30
5     0   0   0   0   0   0   0   0  87
6     0   0   0   0   0   0 149   0 149
7     0   0   0   0   0   0 180   0 143
8     0   0   0   0   0   0 180   0 180
9     0   0   0   0   0   0 180   0 180
10    0   0   0   0   0   0 180   0 180
11    0   0   0   0   0   0 180   0   0
12    0   0 180   0   0   0 180   0   0
13    0   0 180   0   0   0 131   0   0
14    0   0 180   0   0   0  90   0   0
15    0   0 180   0   0   0 146   0   0
16    0   0 180   0   0   0 180   0   0
17    0   0 180   0 180 180 180   0   0
18  180   0 180   0 180 180 138   0   0
19  180   0 180   0 117 171 180   0   0
20  180   0 180   0 180  85 180   0   0
21  180   0 180   0 180 141   0   0   0
22  180   0 180   0 180 180 180   0   0
23  180   0 180 180 180 180 180   0   0
24  180   0 180 118 180 180 180   0   0
25  180   0 180 130 180 180 180   0   0
26  180   0 180  84 180 180 180   0   0
27  180   0 180  61 180 180 180   0  99
28  180   0 180  56  99  99 180   0 155
29   40   0   0  40 129 108 180   0 180
