Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   3
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0  10
4     0   0   0   0   0   0   0   0  18
5     0   0   0   0   0   0   0   0  41
6     0   0   0   0   0   0   0   0  98
7     0   0   0   0   0   0   0   0 180
8     0   0   0   0   0   0   0   0 180
9     0   0   0   0   0   0   0   0 180
10    0   0   0   0   0   0   0   0 180
11    0   0   0   0   0   0 180   0 180
12    0   0   0   0   0   0 180   0  80
13    0   0   0   0   0   0 180   0 180
14    0   0   0   0   0   0 180   0 180
15    0   0   0   0   0   0 180   0 180
16    0   0   0   0   0   0 180   0 180
17    0   0   0   0 180   0 180   0   0
18    0   0   0   0  90   0 180   0   0
19    0   0   0   0  80   0 180   0   0
20    0   0   0   0  22   0 180   0   0
21    0   0   0   0  24   0 141   0   0
22    0   0   0   0  15   0   0   0   0
23    0   0   0   9   9   0   0   0   0
24    0   0   0  18   8   0   0   0   0
25    0   0   0  25   4   0   0   0   0
26    0   0   0  31   0   0   0   0   0
27    0   0   0  57   0   0   0   0   0
28    0   0   0 112   0   0   0   0   0
29  180   0   0 180   0   0   0   0   0
