Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  15
2     0   0   0   0   0   0   0   0  44
3     0   0   0   0   0   0   0   0 107
4     0   0   0   0   0   0   0   0 163
5     0   0   0   0   0   0   0   0 165
6     0   0   0   0   0   0 180   0 180
7     0   0   0   0   0   0 180   0 180
8     0   0   0   0   0   0 180   0 180
9     0   0   0   0   0   0 180   0 180
10    0   0   0   0   0   0  93   0 180
11    0   0   0   0   0   0 180   0 180
12    0   0 180   0   0   0 180   0 180
13    0   0 128   0   0   0 180   0 180
14    0   0 180   0   0   0 180   0 180
15    0   0 180   0   0   0 180   0   0
16    0   0 180   0   0   0 180   0   0
17    0   0  17   0  29  29  29   0   0
18   29   0  29   0  65  38  26   0   0
19   29   0  55   0 101  67  20   0   0
20   29   0  49   0  96 124  47   0   0
21   29   0  64   0 180 172  97   0   0
22   29   0 180   0 180 180 180   0 180
23  180   0 180   0 180 180 180   0 180
24  180   0 180   0 180 180 180   0 180
25  180   0  57   0  73 180 169   0 180
26  180   0   0   0 124 180 180   0 180
27  180   0 180   0 167 180 180   0 100
28  180   0 100 180 100 100 180   0 173
29  180   0  95 180 175 180   0   0 180
