Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  13
2     0   0   0   0   0   0   0   0  17
3     0   0   0   0   0   0   0   0  28
4     0   0   0   0   0   0   0   0  48
5     0   0   0   0   0   0   0   0   6
6     0   0   0   0   0   3   0   0   3
7     0   0   0   0   0   4   0   0   8
8     0   0   0   0   0   8   0   0  12
9     0   0   0   0   0  13   0   0  27
10    0   0   0   0   0  14   0   0  42
11    0   0   0   0   0  20   0   0  31
12    0   0   0   0   0  31   0   0  10
13    0   0   0   0   0  56   0   0   0
14    0   0   0   0   0  65   0   0   0
15    0   0   0   0   0  44   0   0   0
16    0   0   0   0   0  51   0   0  37
17    0   0  37   0  37  37   0   0  14
18    0   0  72   0  65  65   0   0  34
19    0   0  59   0  94   0   0   0  76
20    0   0  21   0  59   0   0   0  89
21    0   0  43   0  63   0   0   0 153
22    0   0  69   0  47  47  47   0 180
23   47   0  51   0  51  15  87   0 111
24   47   0  10   0  60  24  60   0 180
25   47   0   3   0  94  28  23   0 180
26   47   0   2   0 145  46  24   0 180
27   47   0   0   0 180  68  33   0 128
28   47  20 128   0 128 128  20   0 180
29   47  10 180   0 121 180  30   0 180
