Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   9
3     0   0   0   0   0   0   0   0   8
4     0   0   0   0   0   0   0   0   8
5     0   0   0   0   0   0   0   0  18
6     0   0   0   0   0  38   0   0  38
7     0   0   0   0   0  93   0   0  26
8     0   0   0   0   0 172   0   0  53
9     0   0   0   0   0 180   0   0  19
10    0   0   0   0   0 180   0   0  16
11    0   0   0   0   0  25   0   0  25
12    0   0   0   0  76  76   0   0  37
13    0   0   0   0 133 180   0   0  87
14    0   0   0   0 180 180   0   0   4
15    0   0   0   0  88 121   0   0   0
16    0   0   0   0 108 142   0   0   0
17    0   0 180   0 180 180   0   0   0
18    0   0 153   0 180   0   0   0   0
19    0   0 106   0 180   0   0   0   0
20    0   0 154   0 180   0   0   0   0
21    0   0 180   0  83   0   0   0   0
22    0   0 180   0 157   0   0   0   0
23  178   0 178 180 180   0   0   0   0
24  178   0 180 180 131   0   0   0   0
25  178   0 180 180 174   0   0   0   0
26  178   0 180 180  88   0   0   0   0
27  178   0 180 180   0   0   0   0   0
28  180   0 180 180 180   0   0   0   0
29  180   0 180 180 180   0   0   0   0
