Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  22
3     0   0   0   0   0   0   0   0  53
4     0   0   0   0   0   0   0   0 105
5     0   0   0   0   0   0   0   0 180
6     0   0 180   0   0   0   0   0 180
7     0   0 133   0   0   0   0   0 180
8     0   0 180   0   0   0   0   0 180
9     0   0 180   0   0   0   0   0 180
10    0   0 180   0   0   0   0   0 180
11    0   0 180   0 180   0   0   0 180
12  180   0 180   0  80   0   0   0 180
13  180   0   8   0  40   0   0   0 180
14  180   0   7   0  31   0   0   0 180
15  180   0  10   0  13   0   0   0 180
16  180   0 180   0  51   0   0   0 180
17   51   0  51   0  21   0   0   0   0
18   51   0  34   0  19   0   0   0   0
19   51   0  39   0   7   0   0   0   0
20   51   0  60   0   3   0   0   0   0
21   51   0   0   0   0   0   0   0   0
22   51   0   0   0   0   0   0   0   0
23   51   0   0   0   0   0   0   0   0
24   51   0   0   0   0   0   0   0   0
25   51   0   0   0   0   0   0   0   0
26   51   0   0   0   0   0   0   0   0
27   51   0   0   0   0   0   0   0   0
28   51   0   0   0   0   0   0   0   0
29   51   0   0   0   0   0   0   0   0
