Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0   9
4     0   0   0   0   0   0   0   0  20
5     0   0   0   0   0   0   0   0  15
6     0   0   0   0  24   0   0   0  24
7     0   0   0   0  25   0   0   0  33
8     0   0   0   0  20   0   0   0  36
9     0   0   0   0  24   0   0   0  17
10    0   0   0   0  14   0   0   0  11
11    0   0   0   0  21   0   0   0  21
12    0   0   0  36  36   0   0   0   9
13    0   0   0  56  21   0   0   0  12
14    0   0   0  73  30   0   0   0  13
15    0   0   0  58  29   0   0   0   0
16    0   0   0  45  49   0   0   0   0
17    0   0   0  63 117   0   0   0   0
18  117   0   0 117   0   0   0   0   0
19  117   0   0 155   0   0   0   0   0
20  117   0   0 180   0   0   0   0   0
21  117   0   0 180   0   0   0   0   0
22  117   0   0 180   0   0   0   0   0
23  117   0   0   0   0   0   0   0   0
24  117   0   0   0   0   0   0   0   0
25  117   0   0   0   0   0   0   0   0
26  117   0   0   0   0   0   0   0   0
27  117   0   0   0   0   0   0   0   0
28  117   0   0   0   0   0   0   0   0
29  117   0   0   0   0   0   0   0   0
