Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0  10
4     0   0   0   0   0   0   0   0  19
5     0   0   0   0   0   0   0   0  47
6     0   0   0   0   0  83   0   0  83
7     0   0   0   0   0 159   0   0 151
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 180   0   0 114
10    0   0   0   0   0 180   0   0 142
11    0   0   0   0   0 180 180   0 180
12    0   0   0 180   0 180 148   0 180
13    0   0   0 152   0  69 180   0 180
14    0   0   0 180   0  63 180   0 180
15    0   0   0 180   0  86 180   0   0
16    0   0   0 180   0  54  72   0   0
17    0   0   0  72 172  72 172   0   0
18   72   0   0  72 123  46 138   0   0
19   72   0   0 176 180  51 180   0   0
20   72   0   0 180 180   0 180   0   0
21   72   0   0 180 168   0 180   0   0
22   72   0   0 180 180   0 180   0   0
23  180   0 180 180 180   0 180   0   0
24  180   0 180 180 180   0 180   0   0
25  180   0 180 180 180   0 173   0   0
26  180   0 180 180 113   0 180   0   0
27  180   0  49 180 180   0 180   0   0
28  180   0 180 180  33   0   0   0   0
29   33   0  33 180  43   0   0   0   0
