Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  13
2     0   0   0   0   0   0   0   0  16
3     0   0   0   0   0   0   0   0  38
4     0   0   0   0   0   0   0   0 116
5     0   0   0   0   0   0   0   0 140
6     0   0   0   0   0   0 180   0 180
7     0   0   0   0   0   0 180   0 180
8     0   0   0   0   0   0 180   0 119
9     0   0   0   0   0   0 180   0 180
10    0   0   0   0   0   0 180   0 171
11    0   0   0   0   0   0 180   0 180
12    0   0 180   0   0   0 180   0 180
13    0   0 180   0   0   0 180   0 180
14    0   0 180   0   0   0 180   0  18
15    0   0 132   0   0   0 180   0   0
16    0   0 180   0   0   0 180   0   0
17    0   0 180   0 180 180 180   0   0
18  180   0 180   0 175 180 180   0   0
19  180   0  64   0 180 180 180   0   0
20  180   0 112   0 180 180 180   0   0
21  180   0 180   0 180 180 180   0   0
22  180   0 180   0 180 180 180   0 180
23  180   0 180   0 180 180 180   0  47
24  180   0 180   0 180 145 180   0  98
25  180   0 180   0 180 176 180   0 158
26  180   0 180   0 136 180 180   0 161
27  180   0   0   0 146 180 180   0 180
28  180   0 180 180 180 180 180   0 180
29  180   0 180  64 180   0 180   0 180
