Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  13
3     0   0   0   0   0   0   0   0  28
4     0   0   0   0   0   0   0   0  63
5     0   0   0   0   0   0   0   0  95
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 160   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0 180   0   0  36
11    0   0   0   0   0  44   0   0  44
12    0   0  89  89  89  89   0   0  83
13    0   0 115 180 106 180   0   0 120
14    0   0 168 180 122 180   0   0   0
15    0   0 180 180  68 180   0   0   0
16    0   0  48 180  83 180   0   0   0
17    0   0  83 180 163 180   0   0   0
18  163   0  51 163 180 180   0   0   0
19  163   0  36 169 180 180   0   0   0
20  163   0  56 180 102 180   0   0   0
21  163   0 117 180 118 180   0   0   0
22  163   0 180 180 180 180   0   0   0
23  180   0   0 180 180 180   0   0   0
24  180   0   0   0  93 180   0   0   0
25  180   0   0   0 118   0   0   0   0
26  180   0   0   0   0   0   0   0   0
27  180   0   0   0   0   0   0   0   0
28  180   0   0   0   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
