Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0   8
3     0   0   0   0   0   0   0   0   9
4     0   0   0   0   0   0   0   0  13
5     0   0   0   0   0   0   0   0  19
6     0   0   0   0  15   0   0   0  15
7     0   0   0   0  24   0   0   0  22
8     0   0   0   0  14   0   0   0  26
9     0   0   0   0  22   0   0   0  30
10    0   0   0   0  31   0   0   0  24
11    0   0   0   0  10   0   0   0  10
12    0   0   0  20  20   0   0   0   0
13    0   0   0  20  11   0   0   0   0
14    0   0   0  17   9   0   0   0   0
15    0   0   0  27   5   0   0   0   0
16    0   0   0  46   9   0   0   0   0
17    0   0   0  10  10   0   0   0   0
18   17   0   0  17   0   0   0   0   0
19   17   0   0  31   0   0   0   0   0
20   17   0   0  50   0   0   0   0   0
21   17   0   0  75   0   0   0   0   0
22   17   0   0  38   0   0   0   0   0
23   32   0   0  32   0   0   0   0   0
24   32   0   0  42   0   0   0   0   0
25   32   0   0  46   0   0   0   0   0
26   32   0   0   0   0   0   0   0   0
27   32   0   0   0   0   0   0   0   0
28   32   0   0   0   0   0   0   0   0
29   32   0   0   0   0   0   0   0   0
