Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   8
3     0   0   0   0   0   0   0   0  14
4     0   0   0   0   0   0   0   0  23
5     0   0   0   0   0   0   0   0   5
6     0   0   0   0   0   7   0   0   7
7     0   0   0   0   0  15   0   0  10
8     0   0   0   0   0  38   0   0   5
9     0   0   0   0   0  83   0   0   9
10    0   0   0   0   0 180   0   0   8
11    0   0   0   0   0   9   0   0   9
12    0   0   0   0  19  19   0   0  10
13    0   0   0   0  13  42   0   0  14
14    0   0   0   0  24  92   0   0  25
15    0   0   0   0  47 180   0   0  36
16    0   0   0   0  94  49   0   0  49
17    0   0 126   0 126 126   0   0  79
18    0   0 150  47  47 138   0   0   0
19    0   0 180  92  60 180   0   0   0
20    0   0 123 160  32 180   0   0   0
21    0   0  42 180  65 180   0   0   0
22    0   0  60 180 180 180   0   0   0
23   38   0  38 180 180 180   0   0   0
24  180   0  59 180 180 180   0   0   0
25  180   0  28 180 180 180   0   0   0
26  180   0  39 180   0 180   0   0   0
27  180   0  82 180   0   0   0   0   0
28  180   0   0 180 180   0   0   0   0
29  180   0   0 180 180   0   0   0   0
